eft_id,description,normalized_description,company_id,company_name,alias,candidate_source,candidate_filter_score,fuzzy_score,vector_score,acronym_score,rule_score,final_score,risk_level,reason
EFT_00294,TRANSFER Delta Export Incorporated LTD,transfer delta export incorporated limited,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.9,0.7981,0.0,0.8,0.7294,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00294,TRANSFER Delta Export Incorporated LTD,transfer delta export incorporated limited,5,Delta Export Incorporated,delta export inc,token_index,0.6,0.9,0.7981,0.0,0.8,0.7294,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00294,TRANSFER Delta Export Incorporated LTD,transfer delta export incorporated limited,5,Delta Export Incorporated,delta export,token_index,0.5,0.9,0.7476,0.0,0.8,0.7143,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00295,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export incorporated,token_index,0.6,0.95,0.9625,0.0,0.8,0.8037,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00295,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export inc,token_index,0.6,0.95,0.9625,0.0,0.8,0.8037,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00295,TO Delta Export Incorporated,to delta export incorporated,5,Delta Export Incorporated,delta export,token_index,0.5,0.9,0.8987,0.0,0.8,0.7596,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00296,Indiaforensic LLC,indiaforensic llc,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.8233,0.739,0.0,0.5,0.6584,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00297,trf sunrise logistics llc,trf sunrise logistics llc,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.8703,0.0,1.0,0.7861,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00297,trf sunrise logistics llc,trf sunrise logistics llc,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.95,0.7469,0.0,1.0,0.7491,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00297,trf sunrise logistics llc,trf sunrise logistics llc,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6802,0.0,1.0,0.6816,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00298,random company,random company,8,Acme Corporation,acme corporation,fuzzy_fallback,0.5333,0.5333,0.4645,0.0,0.0,0.406,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00298,random company,random company,8,Acme Corporation,acme corp,fuzzy_fallback,0.5333,0.5333,0.4645,0.0,0.0,0.406,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00298,random company,random company,3,Global Energy Petroleum Corporation,global enrgy petro corp,fuzzy_fallback,0.5143,0.5143,0.4165,0.0,0.0,0.3821,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00299,TO Global Energy Petroleum orporation A.S.,to global energy petroleum orporation a s,3,Global Energy Petroleum Corporation,global energy petroleum,token_index,0.5,0.9,0.8092,0.0,1.0,0.7427,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00299,TO Global Energy Petroleum orporation A.S.,to global energy petroleum orporation a s,3,Global Energy Petroleum Corporation,global energy petroleum corp,token_index,0.5,0.8947,0.7385,0.0,1.0,0.7189,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00299,TO Global Energy Petroleum orporation A.S.,to global energy petroleum orporation a s,3,Global Energy Petroleum Corporation,global energy petroleum corporation,token_index,0.5,0.8947,0.7385,0.0,1.0,0.7189,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00300,PAMENT KUZEY YILDIZI LOJISTIK AS,pament kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.9318,0.0,1.0,0.8045,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00301,abc limited,abc limited,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.855,0.7746,0.0,0.8,0.6999,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00301,abc limited,abc limited,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.855,0.7746,0.0,0.8,0.6999,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00301,abc limited,abc limited,1,ABC Trading Limited,abc trade ltd,token_index,0.6,0.855,0.7563,0.0,0.8,0.6944,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00302,Acme Corporation,acme corporation,8,Acme Corporation,acme corporation,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00302,Acme Corporation,acme corporation,8,Acme Corporation,acme corp,token_index,0.6,1.0,1.0,0.0,0.8,0.84,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00302,Acme Corporation,acme corporation,8,Acme Corporation,acme,token_index,0.9,0.9,0.8161,0.0,0.8,0.7348,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00303,Acme Corporation ODEMESI,acme corporation odemesi,8,Acme Corporation,acme corporation,token_index,0.6,0.9,0.8421,0.0,0.8,0.7426,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00303,Acme Corporation ODEMESI,acme corporation odemesi,8,Acme Corporation,acme corp,token_index,0.6,0.9,0.8421,0.0,0.8,0.7426,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00303,Acme Corporation ODEMESI,acme corporation odemesi,8,Acme Corporation,acme,token_index,0.9,0.9,0.6836,0.0,0.8,0.6951,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00304,SWIFT Global Energy Petroleum Corporaton LLC,swift global energy petroleum corporaton llc,3,Global Energy Petroleum Corporation,global energy petroleum corp,token_index,0.6,0.8608,0.734,0.0,1.0,0.7006,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00304,SWIFT Global Energy Petroleum Corporaton LLC,swift global energy petroleum corporaton llc,3,Global Energy Petroleum Corporation,global energy petroleum corporation,token_index,0.6,0.8608,0.734,0.0,1.0,0.7006,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00304,SWIFT Global Energy Petroleum Corporaton LLC,swift global energy petroleum corporaton llc,3,Global Energy Petroleum Corporation,global energy petroleum,token_index,0.5,0.9,0.6606,0.0,1.0,0.6982,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00305,INV ACME CORPORATION CORP,inv acme corporation corporation,8,Acme Corporation,acme corporation,token_index,0.6,0.9,0.8608,0.0,0.8,0.7482,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00305,INV ACME CORPORATION CORP,inv acme corporation corporation,8,Acme Corporation,acme corp,token_index,0.6,0.9,0.8608,0.0,0.8,0.7482,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00305,INV ACME CORPORATION CORP,inv acme corporation corporation,8,Acme Corporation,acme,token_index,0.9,0.9,0.6449,0.0,0.8,0.6835,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00306,abc trading limited trf,abc trading limited trf,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.95,0.8316,0.0,0.8,0.7645,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00306,abc trading limited trf,abc trading limited trf,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.95,0.8316,0.0,0.8,0.7645,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00306,abc trading limited trf,abc trading limited trf,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.7666,0.0,0.8,0.72,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00307,INV ABC Trading Limted,inv abc trading limted,1,ABC Trading Limited,abc trading limited,token_index,0.5,0.878,0.7204,0.0,0.8,0.6951,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00307,INV ABC Trading Limted,inv abc trading limted,1,ABC Trading Limited,abc trading ltd,token_index,0.5,0.878,0.7204,0.0,0.8,0.6951,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00307,INV ABC Trading Limted,inv abc trading limted,1,ABC Trading Limited,abc trading,token_index,0.5,0.9,0.6701,0.0,0.8,0.691,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00308,ndiaforensic services odemesi,ndiaforensic services odemesi,6,Indiaforensic Services,indiaforensic services,fuzzy_fallback,0.8235,0.8235,0.6794,0.0,0.0,0.6156,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu.
EFT_00308,ndiaforensic services odemesi,ndiaforensic services odemesi,5,Delta Export Incorporated,de,fuzzy_fallback,0.6,0.6,0.2013,0.0,0.0,0.3604,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00308,ndiaforensic services odemesi,ndiaforensic services odemesi,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.1062,0.0,0.0,0.3319,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00309,random cmpany,random cmpany,8,Acme Corporation,a,fuzzy_fallback,0.6,0.6,0.2144,0.0,0.0,0.3643,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00309,random cmpany,random cmpany,8,Acme Corporation,acme,fuzzy_fallback,0.57,0.57,0.1796,0.0,0.0,0.3389,No Match,Aday şirket fuzzy fallback ile bulundu. Yazımsal benzerlik orta seviyede bulundu.
EFT_00309,random cmpany,random cmpany,1,ABC Trading Limited,at,fuzzy_fallback,0.45,0.45,0.1932,0.0,0.0,0.283,No Match,Aday şirket fuzzy fallback ile bulundu.
EFT_00310,TO North Star Trading Limited,to north star trading limited,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.9589,0.0,1.0,0.8127,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00310,TO North Star Trading Limited,to north star trading limited,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.9589,0.0,1.0,0.8127,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00310,TO North Star Trading Limited,to north star trading limited,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8863,0.0,1.0,0.7659,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00311,NORTH STAR TRADING LIMITED LLC,north star trading limited llc,2,North Star Trading Limited,north star trading ltd,token_index,0.6,0.95,0.9045,0.0,1.0,0.7964,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00311,NORTH STAR TRADING LIMITED LLC,north star trading limited llc,2,North Star Trading Limited,north star trading limited,token_index,0.6,0.95,0.9045,0.0,1.0,0.7964,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00311,NORTH STAR TRADING LIMITED LLC,north star trading limited llc,2,North Star Trading Limited,north star trading,token_index,0.5,0.9,0.8032,0.0,1.0,0.741,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00312,abc traing limited llc,abc traing limited llc,1,ABC Trading Limited,abc trading limited,token_index,0.6,0.878,0.6831,0.0,0.8,0.684,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00312,abc traing limited llc,abc traing limited llc,1,ABC Trading Limited,abc trading ltd,token_index,0.6,0.878,0.6831,0.0,0.8,0.684,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00312,abc traing limited llc,abc traing limited llc,1,ABC Trading Limited,abc trdng limited,token_index,0.6,0.8205,0.6292,0.0,0.8,0.639,No Match,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00313,WIFT Indiaforensic Services,wift indiaforensic services,6,Indiaforensic Services,indiaforensic services,token_index,0.5,0.95,0.7101,0.0,0.8,0.728,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00314,TRF Sunrise Logistics LLC LLC,trf sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise logistics llc,token_index,0.6,0.95,0.8602,0.0,1.0,0.7831,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00314,TRF Sunrise Logistics LLC LLC,trf sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise logistics,token_index,0.5,0.9,0.7008,0.0,1.0,0.7102,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00314,TRF Sunrise Logistics LLC LLC,trf sunrise logistics llc llc,4,Sunrise Logistics LLC,sunrise log llc,token_index,0.6,0.855,0.6742,0.0,1.0,0.6798,Low Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity orta seviyede bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00315,PAYMENT Kuzey Yildizi Lojistik AS,payment kuzey yildizi lojistik as,7,Kuzey Yildizi Lojistik AS,kuzey yildizi lojistik as,token_index,0.5,0.95,0.8017,0.0,1.0,0.7655,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
EFT_00316,TRF Acme Corporation,trf acme corporation,8,Acme Corporation,acme corporation,token_index,0.6,0.95,0.8166,0.0,0.8,0.76,Medium Risk,Aday şirket token index üzerinden bulundu. Yazımsal benzerlik yüksek bulundu. Vector similarity yüksek bulundu. Şirket adıyla ortak önemli tokenlar bulundu.
